,flop,board_type,0b,1b,2b,profit,flop,max_profit
226,"[13, 6, 3]",two-tone,16,11,8,1.4823543935636447,"[13, 6, 3]",1.4823543935636447
227,"[13, 6, 2]",two-tone,16,11,8,1.3755696740996428,"[13, 6, 2]",1.3755696740996428
228,"[13, 5, 5]",two-tone,16,11,8,2.077713338842975,"[13, 5, 5]",2.077713338842975
229,"[13, 5, 4]",two-tone,16,11,8,2.0468907875,"[13, 5, 4]",2.0468907875
230,"[13, 5, 3]",two-tone,16,11,8,1.96362575,"[13, 5, 3]",1.96362575
231,"[13, 5, 2]",two-tone,16,11,8,1.877876075,"[13, 5, 2]",1.877876075
232,"[13, 4, 4]",two-tone,16,11,8,2.003098483606557,"[13, 4, 4]",2.003098483606557
233,"[13, 4, 3]",two-tone,16,11,8,2.0207921161825717,"[13, 4, 3]",2.0207921161825717
234,"[13, 4, 2]",two-tone,16,11,8,1.9372874273858924,"[13, 4, 2]",1.9372874273858924
235,"[13, 3, 3]",two-tone,16,11,8,1.9192391147540984,"[13, 3, 3]",1.9192391147540984
236,"[13, 3, 2]",two-tone,16,11,8,1.9368236099585063,"[13, 3, 2]",1.9368236099585063
237,"[13, 2, 2]",two-tone,16,11,8,1.830423942622951,"[13, 2, 2]",1.830423942622951
238,"[13, 13, 9]",two-tone,16,11,8,1.9136649530631915,"[13, 13, 9]",1.9136649530631915
239,"[13, 13, 8]",two-tone,16,11,8,2.1558622766580986,"[13, 13, 8]",2.1558622766580986
240,"[13, 13, 7]",two-tone,16,11,8,2.011909578541188,"[13, 13, 7]",2.011909578541188
241,"[13, 13, 6]",two-tone,16,11,8,1.8672121177820384,"[13, 13, 6]",1.8672121177820384
242,"[13, 13, 5]",two-tone,16,11,8,2.068834887218045,"[13, 13, 5]",2.068834887218045
243,"[13, 13, 4]",two-tone,16,11,8,2.048387146067416,"[13, 13, 4]",2.048387146067416
244,"[13, 13, 3]",two-tone,16,11,8,1.9671974157303371,"[13, 13, 3]",1.9671974157303371
245,"[13, 13, 2]",two-tone,16,11,8,1.8831520000000004,"[13, 13, 2]",1.8831520000000004
246,"[13, 13, 12]",two-tone,16,11,8,2.540005512195122,"[13, 13, 12]",2.540005512195122
247,"[13, 13, 11]",two-tone,16,11,8,2.4910487804878048,"[13, 13, 11]",2.4910487804878048
248,"[13, 13, 10]",two-tone,16,11,8,2.172089129913137,"[13, 13, 10]",2.172089129913137
249,"[13, 12, 9]",two-tone,16,11,8,2.379931835965552,"[13, 12, 9]",2.379931835965552
250,"[13, 12, 8]",two-tone,16,11,8,1.865889177100932,"[13, 12, 8]",1.865889177100932
251,"[13, 12, 7]",two-tone,15,10,7,1.7399160203149813,"[13, 12, 7]",1.7399160203149813
252,"[13, 12, 6]",two-tone,16,11,8,1.5938856826278929,"[13, 12, 6]",1.5938856826278929
253,"[13, 12, 5]",two-tone,16,11,8,1.949081552631579,"[13, 12, 5]",1.949081552631579
254,"[13, 12, 4]",two-tone,16,11,8,1.9347097423580788,"[13, 12, 4]",1.9347097423580788
255,"[13, 12, 3]",two-tone,16,11,8,1.8436463668122272,"[13, 12, 3]",1.8436463668122272
256,"[13, 12, 2]",two-tone,16,11,8,1.7513623318777292,"[13, 12, 2]",1.7513623318777292
257,"[13, 12, 12]",two-tone,16,11,8,2.6263072972972967,"[13, 12, 12]",2.6263072972972967
258,"[13, 12, 11]",two-tone,16,11,8,2.5887103136012777,"[13, 12, 11]",2.5887103136012777
259,"[13, 12, 10]",two-tone,16,11,8,3.0752294153502526,"[13, 12, 10]",3.0752294153502526
260,"[13, 11, 9]",two-tone,16,11,8,2.379715939982484,"[13, 11, 9]",2.379715939982484
261,"[13, 11, 8]",two-tone,16,11,8,1.7412133867441404,"[13, 11, 8]",1.7412133867441404
262,"[13, 11, 7]",two-tone,15,10,7,1.6147944474609366,"[13, 11, 7]",1.6147944474609366
